Part Type,Chipset Brand,Chipset Series,Chipset,Manufacturer,Part Name,HEM,In Shop,Part Ranking Score,Price,Sell Price,Level,Level %,Steam Version,Platform Lock,Lighting,VRAM (GB),GPU Tuner Min Core Freq,Base Core Freq,OC Base Core Freq,Max Core Freq,GPU Tuner Min Mem Freq,Base Mem Freq,OC Base Mem Freq,Max Mem Freq,Length,Wattage,Multi-GPU,Slot Size,GPU Thermal Throttling,GPU % Power Increase,Power Connectors,Rigid SLI Bridge Model,Score to value ratio,Target STV ratio,Single GPU Graphics Score,Double GPU Graphics Score,Dual GPU performance increase,OC Single GPU score,OC Double GPU score,GT1 Single Core Clock Multiplier,GT1 Single Mem Clock Multiplier,GT1 Single Benchmark Adjustment,GT2 Single Core Clock Multiplier,GT2 Single Mem Clock Multiplier,GT2 Single Benchmark Adjustment,GT1 Dual Core Clock Multiplier,GT1 Dual Mem Clock Multiplier,GT1 Dual Benchmark Adjustment,GT2 Dual Core Clock Multiplier,GT2 Dual Mem Clock Multiplier,GT2 Dual Benchmark Adjustment,Normal GPU max clock,Normal GPU Max mem clock,Boost Multiplier,Score increase,DLC2 Random Jobs,GPU Family Sort,Asset Path,Full Part Name
GPU,NVIDIA Quadro,Px000,Quadro P4000,NVIDIA,Quadro P4000,Y,Y,4909,815,153,18,50,,,,8,1260,1480,1600,1700,1702,1901,1985,2100,147,105,SLI,1.5,85,25,None,GTX,10.9,11,7513,19760,1.947889182,6741,14724,0.016172,0.012984,0.4788,0.016296,0.01078,-1.66271,0.043004,0.01029,46.7896,0.040961,0.004139,43.7882,,,,,,1100,Prefabs/Generic/GPU,NVIDIA Quadro P4000
GPU,NAMEEEEE,NAMEEEEE,Quadro P5000,EVGA,Quadro P5000 FTW OC Edition,Y,,7272,2615,815,20,75,,,,16,1100,1850,2340,2600,-50,1325,2235,2700,267,205,SLI,2,95,25,8-pin + 8-pin,RTX,9,9,12500,44240,1.997889182,11512,24724,0.023804,0.01345,10.8626,0.032748,0.008282,8.5168,0.089045,0.084456,18.5506,0.070905,0.076465,15.8782,,,,,,1100,Prefabs/GPU/EVGA/EVGA_GeforceGTX1070,EVGA Quadro P5000 FTW OC Edition
GPU,NVIDIA Quadro,Px000,Quadro P5000,NVIDIA,Quadro P5000,Y,Y,6613,2500,755,20,1,,,,16,1566,1733,1842,1900,54,1127,1785,2200,267,180,SLI,2,95,25,8-pin,RTX,9,9,10291,36854,1.977889182,11512,24724,0.033804,0.01013,-3.8626,0.032748,0.009282,-7.5168,0.099011,0.084456,-5.5506,0.070905,0.076465,-11.8782,,,,,,1100,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1070,NVIDIA Quadro P5000
GPU,NVIDIA Quadro,Px000,Quadro P5000,RED Digital Cinema,ROCKET (Quadro P5000),Y,Y,0,1475,695,20,25,,,,16,1670,1735,1750,1800,860,1130,1300,1400,147,65,SLI,1.5,95,10,None,N/A,10.2,10.5,0,0,3.9,35521,75671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1100,Prefabs/Generic/GPU,RED Digital Cinema ROCKET (Quadro P5000)
GPU,NVIDIA Quadro,Px000,Quadro P5000,RED Digital Cinema,ROCKET-X (Quadro P5000),Y,Y,0,1650,765,20,25,,,,16,1570,1735,1800,1900,560,1130,1500,1700,280,80,SLI,2,95,20,8-pin + 6-pin,N/A,9,9,0,0,4.9,35521,75671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1100,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,RED Digital Cinema ROCKET-X (Quadro P5000)
GPU,NVIDIA Quadro,Px000,Quadro P6000,NVIDIA,Quadro P6000,Y,Y,7388,4850,1750,25,1,,,Green,24,1290,1645,1840,2000,354,1127,1585,1900,267,250,SLI,2,95,25,8-pin + 6-pin,RTX,9,9,11636,39223,1.977889182,16571,30531,0.033804,0.01013,6.8626,0.032748,0.009282,3.9168,0.099011,0.084456,14.9506,0.070905,0.076465,9.9782,,,,,,1100,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1080Ti,NVIDIA Quadro P6000
GPU - Water,NVIDIA Quadro,Px000,Quadro P6000,NVIDIA,Quadro P6000 | EKWB EK-FC Plexi,Y,Y,7749,6250,3251,25,80,,,,24,430,1715,2515,3000,-700,1250,2515,3200,258,280,SLI,2,100,20,8-pin + 6-pin,GTX,9,,12214,41801,1.981408178,,,0.033804,0.01013,6.8626,0.032748,0.009282,3.9168,0.099011,0.084456,14.9506,0.070905,0.076465,9.9782,2215,2300,5.3,8,,1100,Prefabs/GPU/EKWB/EKWB_Watercooled_1080tiGPU_Clear,NVIDIA Quadro P6000 | EKWB EK-FC Plexi
GPU,NVIDIA Quadro,Px000,Quadro P6000,RED Digital Cinema,ROCKET (Quadro P6000),Y,Y,0,2935,500,25,25,,,,24,1500,1650,1700,1800,860,1130,1275,1400,147,125,SLI,1.5,95,15,None,N/A,10.2,10.5,0,0,3.9,35521,75671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1100,Prefabs/Generic/GPU,RED Digital Cinema ROCKET (Quadro P6000)
GPU,NVIDIA Quadro,Px000,Quadro P6000,RED Digital Cinema,ROCKET-X (Quadro P6000),Y,Y,0,3200,850,25,25,,,,24,1500,1650,1735,1800,660,1130,1400,1600,280,150,SLI,2,95,20,8-pin + 6-pin,N/A,10.2,10.5,0,0,4.9,35521,75671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1100,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,RED Digital Cinema ROCKET-X (Quadro P6000)
GPU,NVIDIA Quadro,Tx000,Quadro RTX 4000,NVIDIA,RTX Quadro 4000,Y,Y,5369,900,350,19,15,,PC,,8,1190,1545,1715,1900,1250,1625,1850,2000,268,160,,2,95,15,8-pin + 8-pin,RTX,11.4,11.5,8110,17603,,7247,0,0.015141,0.009807,14.362808,0.01475,0.007393,11.036967,0.017141,0.009807,70.382808,0.01575,0.007393,66.036967,,,,,,1100,v1_7_0/Prefabs/GPU/ZOTAC/GPU_Zotac_Gaming_GeForce_RTX2080_Ti_Blower,NVIDIA RTX Quadro 4000
GPU,NVIDIA Quadro,Tx000,Quadro RTX 5000,NVIDIA,RTX Quadro 5000,Y,Y,6904,2300,950,23,15,,PC,,16,1530,1815,1975,2100,1400,1750,1975,2100,268,230,SLI,2,95,15,8-pin + 8-pin,RTX,11.4,11.5,10256,21540,,7247,0,0.009593,0.015392,24.69885,0.008137,0.013682,18.43918,0.009993,0.016392,87.69885,0.008637,0.016682,83.43918,,,,,,1100,v1_7_0/Prefabs/GPU/ZOTAC/GPU_Zotac_Gaming_GeForce_RTX2080_Ti_Blower,NVIDIA RTX Quadro 5000
GPU,NVIDIA Quadro,Tx000,Quadro RTX 5000,RED Digital Cinema,ROCKET (RTX Quadro 5000),Y,Y,0,1425,350,23,35,,,,16,1740,1820,1825,1900,1610,1755,1835,1900,147,115,SLI,1.5,95,15,None,N/A,10.2,10.5,0,0,2.4,35521,75671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1100,Prefabs/Generic/GPU,RED Digital Cinema ROCKET (RTX Quadro 5000)
GPU,NVIDIA Quadro,Tx000,Quadro RTX 5000,RED Digital Cinema,ROCKET-X (RTX Quadro 5000),Y,Y,0,1750,450,23,35,,,,16,1640,1820,1875,2000,1510,1755,1915,2000,280,130,SLI,2,95,15,8-pin + 6-pin,N/A,10.2,10.5,0,0,3.7,35521,75671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1100,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,RED Digital Cinema ROCKET-X (RTX Quadro 5000)
GPU,NVIDIA Quadro,Tx000,Quadro RTX 6000,NVIDIA,RTX Quadro 6000,Y,Y,9728,6300,3800,25,15,,PC,,24,1340,1770,2050,2200,1300,1750,2000,2200,268,260,SLI,2,95,15,8-pin + 8-pin,RTX,11.4,11.5,15140,29658,2,7247,0,0.0481,0.008375,-2.5075,0.045342,0.007908,-6.257,0.05975,0.10951,-100.921,0.058655,0.089355,-92.674,,,,,,1100,v1_7_0/Prefabs/GPU/ZOTAC/GPU_Zotac_Gaming_GeForce_RTX2080_Ti_Blower,NVIDIA RTX Quadro 6000
GPU,NVIDIA Quadro,Tx000,Quadro RTX 6000,RED Digital Cinema,ROCKET (RTX Quadro 6000),Y,Y,0,5650,1800,25,15,,,,24,1650,1775,1825,1900,1610,1755,1835,1900,147,135,SLI,1.5,95,15,None,N/A,10.2,10.5,0,0,2.4,35521,75671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1100,Prefabs/Generic/GPU,RED Digital Cinema ROCKET (RTX Quadro 6000)
GPU,NVIDIA Quadro,Tx000,Quadro RTX 6000,RED Digital Cinema,ROCKET-X (RTX Quadro 6000),Y,Y,0,5950,1800,25,15,,,,24,1550,1775,1875,2000,1510,1755,1915,2000,280,160,SLI,2,95,15,8-pin + 6-pin,N/A,10.2,10.5,0,0,3.7,35521,75671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1100,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,RED Digital Cinema ROCKET-X (RTX Quadro 6000)
GPU,NVIDIA Quadro,Ax00,Quadro RTX A40,NVIDIA,RTX Quadro A40,Y,Y,16009,11500,6750,30,85,,PC,,48,1310,1755,2050,2200,1224,1812,2150,2400,268,300,SLI,2,95,20,8-pin + 8-pin,RTX 3000,11.4,11.5,25150,56086,2,7247,0,0.0481,0.008375,60.5075,0.045342,0.007908,53.257,0.05975,0.10951,62.921,0.057655,0.089355,57.674,,,,,,1100,v1_7_0/Prefabs/GPU/ZOTAC/GPU_Zotac_Gaming_GeForce_RTX2080_Ti_Blower,NVIDIA RTX Quadro A40
GPU,NVIDIA Quadro,Ax000,Quadro RTX A4000,NVIDIA,RTX Quadro A4000,Y,Y,10691,6500,2550,30,85,,PC,,16,1120,1760,2150,2400,1400,2000,2350,2600,268,150,SLI,2,95,15,8-pin + 8-pin,RTX 3000,11.4,11.5,16579,36115,2,7247,0,0.0481,0.008375,5.5075,0.045342,0.007908,0.257,0.05975,0.10951,-76.921,0.057655,0.089355,-81.674,,,,,,1100,v1_7_0/Prefabs/GPU/ZOTAC/GPU_Zotac_Gaming_GeForce_RTX2080_Ti_Blower,NVIDIA RTX Quadro A4000
GPU,NVIDIA Quadro,Ax000,Quadro RTX A5000,NVIDIA,RTX Quadro A5000,Y,Y,15172,9500,4550,30,15,,PC,,24,1420,1860,2150,2300,1400,2000,2350,2600,268,230,SLI,2,95,15,8-pin + 8-pin,RTX 3000,11.4,11.5,23918,40963,2,7247,0,0.0481,0.008375,45.5075,0.045342,0.007908,40.257,0.05975,0.10951,-52.921,0.057655,0.089355,-58.674,,,,,,1100,v1_7_0/Prefabs/GPU/ZOTAC/GPU_Zotac_Gaming_GeForce_RTX2080_Ti_Blower,NVIDIA RTX Quadro A5000
GPU,NVIDIA Quadro,Ax000,Quadro RTX A6000,NVIDIA,RTX Quadro A6000,Y,Y,17672,12500,7550,31,25,,PC,,48,1520,1860,2050,2200,1700,2000,2150,2300,268,300,SLI,2,95,15,8-pin + 8-pin,RTX 3000,11.4,11.5,27307,59900,2,7247,0,0.0481,0.008375,70.5075,0.045342,0.007908,57.257,0.05975,0.10951,60.921,0.057655,0.089355,56.674,,,,,,1100,v1_7_0/Prefabs/GPU/ZOTAC/GPU_Zotac_Gaming_GeForce_RTX2080_Ti_Blower,NVIDIA RTX Quadro A6000
GPU,NVIDIA Quadro,Ax000,Quadro RTX A6000,RED Digital Cinema,ROCKET (RTX Quadro A6000),Y,Y,0,10850,5050,31,25,,,,48,1730,1865,1895,2000,1910,2005,2045,2100,147,175,SLI,1.5,95,15,None,N/A,10.2,10.5,0,0,2.4,35521,75671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1100,Prefabs/Generic/GPU,RED Digital Cinema ROCKET (RTX Quadro A6000)
GPU,NVIDIA Quadro,Ax000,Quadro RTX A6000,RED Digital Cinema,ROCKET-X (RTX Quadro A6000),Y,Y,0,11250,5550,31,25,,,,48,1730,1865,1900,2000,1810,2005,2100,2200,280,200,SLI,2,95,15,8-pin + 6-pin,N/A,10.2,10.5,0,0,3.7,35521,75671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1100,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,RED Digital Cinema ROCKET-X (RTX Quadro A6000)
GPU,NVIDIA Quadro,Ax000,Quadro RTX A8000,NVIDIA,RTX Quadro A8000,Y,Y,21037,13999,8750,31,65,,PC,,56,1430,1865,2100,2300,1750,2025,2200,2300,268,325,SLI,2,95,15,8-pin + 8-pin,RTX 3000,11.4,11.5,33528,64377,2,7247,0,0.0481,0.008375,103.7075,0.045342,0.007908,98.257,0.05975,0.10951,85.921,0.057655,0.089355,80.674,,,,,,1100,v1_7_0/Prefabs/GPU/ZOTAC/GPU_Zotac_Gaming_GeForce_RTX2080_Ti_Blower,NVIDIA RTX Quadro A8000
GPU,NVIDIA Quadro,Ax000,Quadro RTX A8000,RED Digital Cinema,ROCKET (RTX Quadro A8000),Y,Y,0,12000,6450,31,65,,,,56,1710,1805,1840,1900,1910,2005,2045,2100,147,200,SLI,1.5,95,15,None,N/A,10.2,10.5,0,0,2.4,35521,75671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1100,Prefabs/Generic/GPU,RED Digital Cinema ROCKET (RTX Quadro A8000)
GPU,NVIDIA Quadro,Ax000,Quadro RTX A8000,RED Digital Cinema,ROCKET-X (RTX Quadro A8000),Y,Y,0,12500,7250,31,65,,,,56,1610,1805,1900,2000,1810,2005,2100,2200,280,225,SLI,2,95,15,8-pin + 6-pin,N/A,10.2,10.5,0,0,3.7,35521,75671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1100,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,RED Digital Cinema ROCKET-X (RTX Quadro A8000)
GPU,NVIDIA Quadro,Ax200,Quadro RTX A8200,NVIDIA,RTX Quadro A8200,Y,Y,25202,16999,9250,31,75,,PC,,56,1530,1965,2250,2400,1750,2125,2335,2500,268,355,SLI,2,95,15,8-pin + 8-pin,RTX 3000,11.4,11.5,40335,73450,2,7247,0,0.0481,0.008375,139.7075,0.045342,0.007908,134.257,0.05975,0.10951,125.921,0.057655,0.089355,119.674,,,,,,1100,v1_7_0/Prefabs/GPU/ZOTAC/GPU_Zotac_Gaming_GeForce_RTX2080_Ti_Blower,NVIDIA RTX Quadro A8200
GPU,NVIDIA Quadro,Ax000,Quadro RTX A9000,NVIDIA,RTX Quadro A9000,Y,Y,50003,24999,15750,32,85,,PC,,72,1300,1800,2075,2300,1700,2000,2165,2300,313,635,SLI,3,95,15,8-pin + 8-pin,RTX 3000,11.4,11.5,81064,180773,2,7247,0,0.0481,0.008375,396.7075,0.045342,0.007908,391.257,0.05975,0.10951,800.921,0.057655,0.089355,795.674,,,,,,1100,v1_10_0/Prefabs/GPU/NVidia/GPU_NVIDIA_GEFORCE_RTX_3090,NVIDIA RTX Quadro A9000
GPU,NVIDIA Quadro,Ax000,Quadro RTX A9000,RED Digital Cinema,ROCKET (RTX Quadro A9000),Y,Y,0,20599,7750,31,85,,,,72,1710,1805,1825,1900,1910,2005,2045,2100,147,515,SLI,1.5,95,5,None,N/A,10.2,10.5,0,0,2.4,35521,75671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1100,Prefabs/Generic/GPU,RED Digital Cinema ROCKET (RTX Quadro A9000)
GPU,NVIDIA Quadro,Ax000,Quadro RTX A9000,RED Digital Cinema,ROCKET-X (RTX Quadro A9000),Y,Y,0,21999,7750,31,85,,,,72,1610,1805,1875,2000,1810,2005,2085,2200,280,535,SLI,2,95,15,8-pin + 6-pin,N/A,10.2,10.5,0,0,3.7,35521,75671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1100,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,RED Digital Cinema ROCKET-X (RTX Quadro A9000)
GPU,NVIDIA Quadro,Ax200,Quadro RTX A9200,NVIDIA,RTX Quadro A9200,Y,Y,54295,26999,17850,33,65,,PC,,72,1450,1875,2125,2300,1750,2075,2265,2400,313,695,SLI,3,95,20,8-pin + 8-pin,RTX 3000,11.4,11.5,87974,189889,2,7247,0,0.0501,0.008775,430.8119958,0.047342,0.008208,424.257,0.05975,0.10951,845.4602976,0.057655,0.089355,838.674,,,,,,1100,v1_10_0/Prefabs/GPU/NVidia/GPU_NVIDIA_GEFORCE_RTX_3090,NVIDIA RTX Quadro A9200
GPU - Water,NVIDIA Quadro,Tx000,RTX Quadro 8000,EVGA,RTX Quadro 8000 ENTHUSIAST-ED. FTW3 EXTREME HYDRO COPPER,Y,Y,13099,6235,2451,30,95,,,,48,330,1915,2950,3500,-1000,1950,3850,4900,291,365,SLI,2,105,100,8-pin + 8-pin,GTX,9,,20407,53111,1.999998178,,,0.049184,0.008357,20.5075,0.045342,0.007908,16.257,0.05971,0.109504,20.921,0.058653,0.089351,15.674,2650,3550,6,8,,1100,v1_7_0/Prefabs/GPU/EVGA/GPU_EVGA_GeForce_RTX_2080_Ti_FTW3_Ultra_Hydro_Cooper_Gaming,EVGA RTX Quadro 8000 ENTHUSIAST-ED. FTW3 EXTREME HYDRO COPPER
GPU - Water,NVIDIA Quadro,Tx000,RTX Quadro 8000,EVGA,RTX Quadro 8000 LN2-READY FTW3 EXTREME HYDRO COPPER,Y,Y,17800,7535,4000,30,95,,,,48,-2700,2650,6150,8000,-3000,3250,7350,9500,291,540,SLI,2,108,200,8-pin + 8-pin,GTX,9,,27828,81270,2.2,,,0.049184,0.008357,20.5075,0.045342,0.007908,16.257,0.05971,0.109504,20.921,0.058653,0.089351,15.674,6000,7250,6,10,,1100,v1_7_0/Prefabs/GPU/EVGA/GPU_EVGA_GeForce_RTX_2080_Ti_FTW3_Ultra_Hydro_Cooper_Gaming,EVGA RTX Quadro 8000 LN2-READY FTW3 EXTREME HYDRO COPPER
GPU,NVIDIA Quadro,Tx000,RTX Quadro 8000,NVIDIA,RTX Quadro 8000,Y,Y,12243,8750,4650,28,35,,,,48,1250,1775,2100,2300,300,1750,2700,3200,268,260,SLI,2,95,75,8-pin + 8-pin,RTX,7,7,19057,48516,5,28121,53671,0.049184,0.008357,20.5075,0.045342,0.007908,16.257,0.05971,0.109504,20.921,0.058653,0.089351,15.674,,,,,,1100,v1_7_0/Prefabs/GPU/ZOTAC/GPU_Zotac_Gaming_GeForce_RTX2080_Ti_Blower,NVIDIA RTX Quadro 8000
GPU - Water,NVIDIA Quadro,Tx000,RTX Quadro 8000,NVIDIA,RTX Quadro 8000 | EKWB EK-FC Plexi,Y,Y,12531,5850,2351,30,80,,,,48,650,1825,2550,3000,200,1800,2850,3400,258,285,SLI,2,100,35,8-pin + 6-pin,GTX,9,,19511,49811,1.981408178,,,0.049184,0.008357,20.5075,0.045342,0.007908,16.257,0.05971,0.109504,20.921,0.058653,0.089351,15.674,2315,2615,6,8,,1100,Prefabs/GPU/EKWB/EKWB_Watercooled_1080tiGPU_Clear,NVIDIA RTX Quadro 8000 | EKWB EK-FC Plexi
GPU,NVIDIA Quadro,Tx000,RTX Quadro 8000,RED Digital Cinema,ROCKET (RTX Quadro 8000),Y,Y,0,7250,2250,28,35,,,,48,1660,1780,1845,1900,1310,1755,2000,2200,147,135,SLI,1.5,95,15,None,N/A,10.2,10.5,0,0,2.4,35521,75671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1100,Prefabs/Generic/GPU,RED Digital Cinema ROCKET (RTX Quadro 8000)
GPU,NVIDIA Quadro,Tx000,RTX Quadro 8000,RED Digital Cinema,ROCKET-X (RTX Quadro 8000),Y,Y,0,7850,2650,28,35,,,,48,1560,1780,1925,2000,710,1755,2400,2800,280,160,SLI,2,95,15,8-pin + 6-pin,N/A,10.2,10.5,0,0,3.7,35521,75671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1100,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,RED Digital Cinema ROCKET-X (RTX Quadro 8000)
GPU,NVIDIA Quadro,Tx200,RTX Quadro 8200,NVIDIA,RTX Quadro 8200,Y,Y,14090,9500,5450,30,75,,,,48,600,1500,2050,2400,800,1750,2350,2700,268,290,SLI,2,95,80,8-pin + 8-pin,RTX,7,7,22099,52428,5,28121,53671,0.049184,0.008357,52.5075,0.045342,0.007908,47.257,0.05971,0.109504,60.921,0.058653,0.089351,55.674,,,,,,1100,v1_7_0/Prefabs/GPU/ZOTAC/GPU_Zotac_Gaming_GeForce_RTX2080_Ti_Blower,NVIDIA RTX Quadro 8200
GPU - Water,NVIDIA Quadro,Tx200,RTX Quadro 8200,NVIDIA,RTX Quadro 8200 | EKWB EK-FC Plexi,Y,Y,15403,9850,5650,31,25,,,,48,800,1750,2350,2700,600,1850,2650,3100,258,315,SLI,2,96,30,8-pin + 6-pin,RTX,13.3,,24167,56478,3.981843706,,,0.049184,0.008357,52.5075,0.045342,0.007908,47.257,0.05971,0.109504,60.921,0.058653,0.089351,55.674,2300,2600,7,6,,1100,Prefabs/GPU/EKWB/EKWB_Watercooled_1080tiGPU_Clear,NVIDIA RTX Quadro 8200 | EKWB EK-FC Plexi
GPU - Water,NVIDIA Quadro,Tx200,RTX Quadro 8200,NVIDIA,RTX Quadro 8200 ENTHUSIAST-ED. | ArcticStorm EXTREME,Y,Y,18030,10250,5950,31,55,,,RGB,48,-1000,2250,4350,5500,-1900,2050,4650,6000,295,365,SLI,2,100,65,8-pin + 8-pin,RTX,13.3,,28302,64577,4.381843706,,,0.049184,0.008357,52.5075,0.045342,0.007908,47.257,0.05971,0.109504,60.921,0.058653,0.089351,55.674,4300,4600,8,8,,1100,Prefabs/GPU/ZOTAC/GPU_Zotac_Gaming_Geforce_RTX2080Ti_ArticStorm,NVIDIA RTX Quadro 8200 ENTHUSIAST-ED. | ArcticStorm EXTREME
GPU - Water,NVIDIA Quadro,Tx200,RTX Quadro 8200,NVIDIA,RTX Quadro 8200 LN2-READY | Alphacool NexXxoS GPX M10,Y,Y,21817,11650,6550,31,75,,,,48,-2500,2850,6350,8200,-3900,3050,7650,10000,258,515,SLI,2,103,165,8-pin,RTX,13.3,,34278,86579,5.481843706,,,0.049184,0.008357,52.5075,0.045342,0.007908,47.257,0.05971,0.109504,60.921,0.058653,0.089351,55.674,6300,7600,8.4,14,,1100,Prefabs/GPU/Alphacool/GPU_Alphacool_NexXxoS_GPX_ NvidiaGeforceGTX1080_M10,NVIDIA RTX Quadro 8200 LN2-READY | Alphacool NexXxoS GPX M10
GPU,NVIDIA Quadro,Tx200,RTX Quadro 8200,RED Digital Cinema,ROCKET (RTX Quadro 8200),Y,Y,0,8000,3050,30,75,,,,48,1110,1505,1710,1900,1410,1755,1950,2100,147,175,SLI,1.5,95,15,None,N/A,10.2,10.5,0,0,2.4,35521,75671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1100,Prefabs/Generic/GPU,RED Digital Cinema ROCKET (RTX Quadro 8200)
GPU,NVIDIA Quadro,Tx200,RTX Quadro 82000,RED Digital Cinema,ROCKET-X (RTX Quadro 8200),Y,Y,0,8300,3450,30,75,,,,48,910,1505,1850,2100,1310,1755,2000,2200,280,190,SLI,2,95,15,8-pin + 6-pin,N/A,10.2,10.5,0,0,3.7,35521,75671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1100,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,RED Digital Cinema ROCKET-X (RTX Quadro 8200)
GPU - Water,NVIDIA Quadro,Ax00,RTX Quadro A40,NVIDIA,RTX Quadro A40 | EKWB EK-FC Plexi,Y,Y,17476,11850,7150,30,95,,,,48,1450,2025,2350,2600,1324,2012,2450,2700,258,325,SLI,2,96,30,8-pin + 6-pin,RTX 3000,13.3,,27484,61922,3.981843706,,,0.0481,0.008375,60.5075,0.045342,0.007908,53.257,0.05975,0.10951,62.921,0.057655,0.089355,57.674,2300,2400,7,6,,1100,Prefabs/GPU/EKWB/EKWB_Watercooled_1080tiGPU_Clear,NVIDIA RTX Quadro A40 | EKWB EK-FC Plexi
GPU - Water,NVIDIA Quadro,Ax00,RTX Quadro A40,NVIDIA,RTX Quadro A40 ENTHUSIAST-ED. | ArcticStorm EXTREME,Y,Y,21330,12550,7650,31,25,,,RGB,48,300,2750,4350,5200,-900,2450,4650,5800,295,375,SLI,2,100,65,8-pin + 8-pin,RTX 3000,13.3,,33620,75994,4.381843706,,,0.0481,0.008375,60.5075,0.045342,0.007908,53.257,0.05975,0.10951,62.921,0.057655,0.089355,57.674,4300,4600,8,8,,1100,Prefabs/GPU/ZOTAC/GPU_Zotac_Gaming_Geforce_RTX2080Ti_ArticStorm,NVIDIA RTX Quadro A40 ENTHUSIAST-ED. | ArcticStorm EXTREME
GPU - Water,NVIDIA Quadro,Ax00,RTX Quadro A40,NVIDIA,RTX Quadro A40 LN2-READY | Alphacool NexXxoS GPX M10,Y,Y,25429,14050,8350,31,50,,,,48,-1300,3550,6750,8400,-4700,2750,7650,10200,258,525,SLI,2,103,165,8-pin,RTX 3000,13.3,,40145,88558,5.481843706,,,0.0481,0.008375,60.5075,0.045342,0.007908,53.257,0.05975,0.10951,62.921,0.057655,0.089355,57.674,6700,7600,8.4,14,,1100,Prefabs/GPU/Alphacool/GPU_Alphacool_NexXxoS_GPX_ NvidiaGeforceGTX1080_M10,NVIDIA RTX Quadro A40 LN2-READY | Alphacool NexXxoS GPX M10
GPU - Water,NVIDIA Quadro,Ax000,RTX Quadro A6000,NVIDIA,RTX Quadro A6000 | EKWB EK-FC Plexi,Y,Y,18711,12850,7750,31,25,,,,48,1400,2050,2450,2700,1500,2150,2550,2800,258,325,SLI,2,96,30,8-pin + 6-pin,RTX 3000,13.3,,28963,64157,3.981843706,,,0.0481,0.008375,70.5075,0.045342,0.007908,57.257,0.05975,0.10951,60.921,0.057655,0.089355,56.674,2400,2500,7,6,,1100,Prefabs/GPU/EKWB/EKWB_Watercooled_1080tiGPU_Clear,NVIDIA RTX Quadro A6000 | EKWB EK-FC Plexi
GPU - Water,NVIDIA Quadro,Ax000,RTX Quadro A6000,NVIDIA,RTX Quadro A6000 ENTHUSIAST-ED. | ArcticStorm EXTREME,Y,Y,22413,13450,8050,31,50,,,RGB,48,300,2750,4350,5200,-700,2550,4650,5800,295,375,SLI,2,100,65,8-pin + 8-pin,RTX 3000,13.3,,34859,77374,4.381843706,,,0.0481,0.008375,70.5075,0.045342,0.007908,57.257,0.05975,0.10951,60.921,0.057655,0.089355,56.674,4300,4600,8,8,,1100,Prefabs/GPU/ZOTAC/GPU_Zotac_Gaming_Geforce_RTX2080Ti_ArticStorm,NVIDIA RTX Quadro A6000 ENTHUSIAST-ED. | ArcticStorm EXTREME
GPU - Water,NVIDIA Quadro,Ax000,RTX Quadro A6000,NVIDIA,RTX Quadro A6000 LN2-READY | Alphacool NexXxoS GPX M10,Y,Y,26513,15050,8750,31,75,,,,48,-1600,3550,6950,8700,-4400,2850,7650,10100,258,525,SLI,2,103,165,8-pin,RTX 3000,13.3,,41386,89938,5.481843706,,,0.0481,0.008375,70.5075,0.045342,0.007908,57.257,0.05975,0.10951,60.921,0.057655,0.089355,56.674,6900,7600,8.4,14,,1100,Prefabs/GPU/Alphacool/GPU_Alphacool_NexXxoS_GPX_ NvidiaGeforceGTX1080_M10,NVIDIA RTX Quadro A6000 LN2-READY | Alphacool NexXxoS GPX M10
